

Escherichia coli O157:H7 Sakai (EHEC)
Operon	GeneName	Locus Name	GI	Strand	Pos. Left(pb)	PosRight	Position
296	-	ECs0577	15829831	-1	635769	636554	3
297	-	ECs0580	15829834	1	639188	640855	1
298	-	ECs0581	15829835	1	641123	642124	1
298	-	ECs0582	15829836	1	642135	642950	2
298	-	ECs0583	15829837	1	642947	643840	3
299	-	ECs0585	15829839	-1	645043	645552	1
299	-	ECs0584	15829838	-1	643979	645046	2
300	-	ECs0587	15829841	-1	646395	646889	1
300	-	ECs0586	15829840	-1	645670	646392	2
301	cysS	ECs0588	15829842	1	647063	648448	1
302	-	ECs0589	15829843	-1	648484	649005	1
303	-	ECs0591	15829845	-1	649327	650193	1
303	-	ECs0590	38703876	-1	649113	649325	2
304	-	ECs0592	38703877	1	650664	651206	1
304	-	ECs0593	15829847	1	651426	652118	2
304	-	ECs0594	15829848	1	652149	654758	3
304	-	ECs0595	15829849	1	654801	655778	4
304	-	ECs0596	15829850	1	655789	656304	5
305	-	ECs0597	15829851	-1	656307	656939	1
306	-	ECs0598	15829852	-1	657304	658065	1
307	nfrB	ECs0601	15829855	-1	662098	664335	1
307	-	ECs0600	15829854	-1	659139	662111	2
307	-	ECs0599	15829853	-1	658248	659138	3
308	-	ECs0602	15829856	-1	664601	665737	1
309	-	ECs0603	15829857	-1	666200	667534	1
309	-	ECs5380	38703878	-1	665952	666173	2
310	-	ECs0607	15829861	-1	673487	675388	1
310	-	ECs0606	15829860	-1	672998	673459	2
310	-	ECs0605	15829859	-1	668128	672978	3
310	-	ECs0604	15829858	-1	667703	668110	4
311	-	ECs0609	15829863	-1	677420	678103	1
311	-	ECs0608	15829862	-1	675982	677430	2
312	-	ECs0610	15829864	1	678260	679642	1
312	-	ECs0611	15829865	1	679666	679998	2
312	-	ECs0612	15829866	1	680014	681237	3
312	-	ECs0613	15829867	1	681249	684386	4
313	-	ECs0614	15829868	1	684488	685864	1
314	-	ECs0615	15829869	-1	685932	687179	1
315	-	ECs0616	15829870	-1	687287	687940	1
316	-	ECs0617	15829871	-1	688034	688402	1
317	-	ECs0618	15829872	-1	688467	688715	1
318	-	ECs0619	15829873	-1	688781	689899	1
319	-	ECs0620	15829874	1	690338	690490	1
320	-	ECs0621	15829875	1	690742	690993	1
321	-	ECs0623	15829877	-1	691910	694150	1
321	-	ECs0622	15829876	-1	691115	691744	2
322	-	ECs0624	15829878	1	694471	695595	1
322	-	ECs5381	38703879	1	695598	695816	2
322	entF	ECs0625	15829879	1	695813	699694	3
323	-	ECs0626	15829880	1	699910	701043	1
324	-	ECs0629	15829883	-1	702841	703845	1
324	-	ECs0628	15829882	-1	701852	702844	2
324	-	ECs0627	15829881	-1	701040	701855	3
325	-	ECs0630	15829884	1	703956	705206	1
326	-	ECs0631	15829885	-1	705210	706166	1
327	-	ECs0632	15829886	1	706355	707530	1
327	entE	ECs0633	15829887	1	707540	709150	2
327	-	ECs0634	15829888	1	709164	710021	3
327	-	ECs0635	15829889	1	710021	710767	4
327	-	ECs0636	15829890	1	710770	711183	5
328	-	ECs0637	15829891	1	711364	713469	1
329	-	ECs0638	15829892	-1	713858	714946	1
330	-	ECs0639	15829893	1	715055	716215	1
331	-	ECs0641	15829895	-1	716818	718038	1
331	-	ECs0640	15829894	-1	716216	716845	2
332	-	ECs0642	15829896	-1	718185	719087	1
333	dsbG	ECs0643	162139707	-1	719297	720043	1
334	-	ECs0644	15829898	1	720415	720978	1
334	-	ECs0645	15829899	1	721077	722672	2
335	-	ECs0646	15829900	-1	722793	723221	1
336	-	ECs0647	15829901	1	723442	724680	1
337	-	ECs0648	15829902	1	724761	725222	1
338	-	ECs0649	15829903	-1	724911	725321	1
339	-	ECs0650	15829904	-1	725551	726357	1
340	-	ECs0657	38703884	-1	732152	733210	1
340	-	ECs0656	15829910	-1	731841	732137	2
340	-	ECs0655	38703883	-1	730936	731844	3
340	-	ECs0654	15829908	-1	729393	730925	4
340	citX	ECs0653	15829907	-1	728838	729389	5
340	citG	ECs0652	15829906	-1	727985	728863	6
340	-	ECs0651	15829905	-1	726471	727934	7
341	-	ECs0658	15829912	1	733590	735248	1
341	dpiA	ECs0659	15829913	1	735217	735897	2
342	dcuC	ECs0660	15829914	-1	735938	737323	1
343	pagP	ECs0661	15829915	1	737912	738472	1
344	cspE	ECs0662	15829916	1	738647	738856	1
345	ccrB	ECs0663	15829917	-1	738910	739293	1
346	-	ECs0664	15829918	1	739386	740174	1
347	tatE	ECs0665	15829919	1	740303	740506	1
348	-	ECs0666	15829920	-1	740607	741572	1
349	-	ECs0667	38703885	-1	741781	742734	1
350	-	ECs0675	38703886	-1	750077	750394	1
350	-	ECs0674	15829928	-1	749606	750073	2
350	-	ECs0673	15829927	-1	747674	749575	3
350	-	ECs0672	15829926	-1	746559	747671	4
350	-	ECs0671	15829925	-1	745460	746548	5
350	-	ECs0670	15829924	-1	744109	745320	6
350	-	ECs0669	15829923	-1	743736	743999	7
350	lipB	ECs0668	162139805	-1	742994	743635	8
351	leuS	ECs0680	15829934	-1	753559	756141	1
351	-	ECs0679	15829933	-1	752963	753544	2
351	holA	ECs0678	15829932	-1	751932	752963	3
351	nadD	ECs0677	15829931	-1	751289	751930	4
351	-	ECs0676	15829930	-1	750654	751265	5
352	-	ECs0681	15829935	1	756377	756859	1
353	-	ECs0682	15829936	-1	756929	757516	1
354	-	ECs0683	15829937	1	758071	758778	1
354	-	ECs0684	15829938	1	758775	760202	2
355	-	ECs0685	15829939	-1	760212	760766	1
356	-	ECs0686	15829940	1	760868	761575	1
357	-	ECs0689	15829943	-1	763083	764753	1
358	rihA	ECs0690	15829944	-1	764837	765772	1
359	-	ECs0694	15829948	-1	768199	769107	1
359	-	ECs0693	15829947	-1	767289	768029	2
359	-	ECs0692	15829946	-1	766615	767289	3
359	-	ECs0691	15829945	-1	765890	766615	4
360	-	ECs0699	15829953	-1	773692	775116	1
360	-	ECs0698	15829952	-1	772499	773578	2
360	-	ECs0697	15829951	-1	772035	772502	3
360	-	ECs0696	15829950	-1	771067	771945	4
360	lnt	ECs0695	15829949	-1	769504	771042	5
361	ubiF	ECs0700	15829954	1	775262	776437	1
362	asnB	ECs0704	15829958	-1	777676	779340	1
363	nagB	ECs0708	15829962	-1	782834	783634	1
363	nagA	ECs0707	15829961	-1	781626	782774	2
363	-	ECs0706	15829960	-1	780397	781617	3
363	-	ECs0705	15829959	-1	779597	780349	4
364	-	ECs0709	15829963	1	783967	785913	1
365	-	ECs0710	15829964	1	786116	787780	1
366	-	ECs0713	15829967	1	789814	790140	1
367	fur	ECs0714	15829968	-1	790224	790670	1
368	-	ECs0715	15829969	-1	790959	791489	1
369	-	ECs0716	15829970	-1	791629	791991	1
370	-	ECs0717	15829971	-1	792062	792826	1
371	-	ECs0718	15829972	1	793011	793556	1
371	-	ECs0719	15829973	1	793582	795222	2
372	-	ECs0721	15829975	-1	796595	798793	1
372	potE	ECs0720	15829974	-1	795279	796598	2
373	kdpF	ECs0727	15829981	-1	807159	807248	1
373	-	ECs0726	15829980	-1	805486	807159	2
373	-	ECs0725	15829979	-1	803415	805463	3
373	-	ECs0724	15829978	-1	802834	803406	4
373	-	ECs0723	15829977	-1	800157	802841	5
373	-	ECs0722	15829976	-1	799483	800160	6
374	-	ECs0728	15829982	1	807561	807767	1
375	-	ECs0729	15829983	1	808009	812208	1
375	-	ECs0730	15829984	1	812233	812775	2
376	-	ECs0731	15829985	1	814425	815498	1
377	-	ECs0732	15829986	1	815647	816156	1
377	-	ECs0733	15829987	1	816153	817571	2
378	-	ECs0734	15829988	-1	817721	819202	1
379	-	ECs0735	15829989	1	819473	820216	1
379	-	ECs0736	15829990	1	820239	820895	2
379	-	ECs0737	15829991	1	820889	821821	3
379	-	ECs0738	15829992	1	821811	822545	4
379	-	ECs0739	15829993	1	822581	823372	5
380	-	ECs0740	15829994	-1	823369	824460	1
381	-	ECs0744	15829998	-1	828877	829458	1
381	-	ECs0743	15829997	-1	826656	828827	2
381	-	ECs0742	15829996	-1	825622	826353	3
381	-	ECs0741	15829995	-1	824564	825625	4
382	gltA	ECs0745	15829999	-1	829830	831113	1
383	sdhC	ECs0746	15830000	1	831822	832211	1
383	sdhD	ECs0747	15830001	1	832205	832552	2
383	sdhA	ECs0748	15830002	1	832552	834318	3
383	sdhB	ECs0749	15830003	1	834334	835050	4
383	-	ECs0750	15830004	1	835109	835369	5
383	sucA	ECs0751	15830005	1	835351	838152	6
383	-	ECs0752	15830006	1	838167	839384	7
383	sucC	ECs0753	15830007	1	839478	840644	8
383	-	ECs0754	15830008	1	840644	841513	9
384	-	ECs0755	15830009	1	842180	843085	1
385	-	ECs0757	15830011	-1	843731	845383	1
385	-	ECs0756	15830010	-1	843119	843721	2
386	-	ECs0758	15830012	-1	845491	846771	1
387	-	ECs0759	15830013	-1	846932	847249	1
388	-	ECs0760	15830014	-1	847246	848616	1
389	-	ECs0762	15830016	-1	849861	851306	1
389	-	ECs0761	15830015	-1	848620	849861	2
390	-	ECs0763	15830017	-1	851325	852713	1
391	-	ECs0764	15830018	-1	852713	853162	1
392	-	ECs0766	15830020	-1	853710	854132	1
393	-	ECs0767	15830021	-1	854214	855158	1
394	-	ECs0768	15830022	1	855961	857532	1
394	-	ECs0769	15830023	1	857548	858687	2
394	-	ECs5391	38703887	1	858702	858815	3
394	-	ECs0770	15830024	1	858815	859108	4
395	-	ECs0771	15830025	1	859258	859662	1
395	-	ECs0772	15830026	1	859659	860351	2
395	-	ECs0773	15830027	1	860355	860783	3
395	tolA	ECs0774	15830028	1	860848	862032	4
395	tolB	ECs0775	15830029	1	862165	863457	5
395	-	ECs0776	15830030	1	863492	864013	6
395	-	ECs0777	15830031	1	864023	864814	7
396	-	ECs0778	15830032	1	865949	866992	1
396	-	ECs0779	15830033	1	867030	867749	2
397	-	ECs0780	15830034	-1	867746	868687	1
398	-	ECs0781	15830035	-1	868801	869181	1
399	-	ECs0782	15830036	1	869497	870549	1
400	gpmA	ECs0783	15830037	-1	870715	871467	1
401	-	ECs0787	38703888	-1	874911	875939	1
401	-	ECs0786	15830040	-1	873855	874901	2
401	-	ECs0785	15830039	-1	872703	873851	3
401	galM	ECs0784	15830038	-1	871669	872709	4
402	-	ECs0789	15830043	-1	877729	878517	1
402	-	ECs0788	15830042	-1	876189	877661	2
403	-	ECs0790	15830044	1	878646	878795	1
404	modA	ECs0791	15830045	1	878962	879735	1
404	modB	ECs0792	15830046	1	879735	880424	2
404	modC	ECs0793	15830047	1	880427	881485	3
405	-	ECs0794	15830048	-1	881486	882304	1
406	-	ECs0795	15830049	1	882459	883454	1
407	-	ECs0796	38703889	-1	883495	884427	1
408	-	ECs0797	15830051	1	884632	885684	1
408	-	ECs0798	15830052	1	885760	887193	2
409	-	ECs0799	162139804	1	887376	889637	1
410	-	ECs0800	15830054	-1	889778	891061	1
411	-	ECs0802	15830056	-1	892498	892665	1
411	-	ECs0801	15830055	-1	892240	892458	2
412	-	ECs0804	15830058	1	892980	893510	1
413	-	ECs0805	15830059	-1	893721	893942	1
414	-	ECs0806	38703890	-1	894041	894256	1
415	-	ECs0809	15830063	-1	894676	895356	1
415	-	ECs0808	15830062	-1	894497	894679	2
415	-	ECs0807	15830061	-1	894333	894524	3
416	-	ECs0810	15830064	1	896054	896236	1
416	-	ECs0811	15830065	1	896233	896403	2
416	-	ECs0812	15830066	1	896393	897016	3
416	-	ECs0813	15830067	1	897013	897678	4
417	-	ECs0814	15830068	-1	897890	898849	1
418	-	ECs0815	15830069	1	899324	900013	1
419	-	ECs0816	38703892	1	900224	900940	1
420	-	ECs0818	15830072	1	901806	902021	1
420	-	ECs0819	15830073	1	902021	902518	2
420	-	ECs0820	15830074	1	902515	902982	3
420	-	ECs0822	15830076	1	902970	903122	4
421	-	ECs0823	15830077	1	903529	903807	1
421	-	ECs0824	15830078	1	903797	904288	2
421	-	ECs0825	15830079	1	904288	906390	3
421	-	ECs0826	15830080	1	906387	906599	4
421	-	ECs0827	15830081	1	906527	907651	5
422	-	ECs0828	15830082	1	907851	908108	1
423	-	ECs0829	15830083	1	907957	910080	1
423	-	ECs0830	15830084	1	910122	910490	2
423	-	ECs0831	15830085	1	910483	910758	3
423	-	ECs0832	15830086	1	910770	911348	4
423	-	ECs0833	15830087	1	911345	911746	5
423	-	ECs0834	15830088	1	911757	912500	6
423	-	ECs0835	15830089	1	912561	912947	7
423	-	ECs0836	15830090	1	912956	913285	8
423	-	ECs0837	15830091	1	913257	916322	9
423	-	ECs0838	15830092	1	916322	916651	10
423	-	ECs0839	15830093	1	916661	917359	11
424	-	ECs0840	15830094	1	917509	918108	1
425	-	ECs0841	15830095	1	918006	918653	1
425	-	ECs0842	15830096	1	918714	922127	2
426	-	ECs0843	15830097	1	922198	922797	1
427	-	ECs0844	15830098	1	922857	924173	1
427	-	ECs0845	15830099	1	924136	924444	2
428	-	ECs0846	15830100	1	924621	925601	1
428	-	ECs0847	15830101	1	925662	926654	2
429	-	ECs0848	15830102	1	927482	928363	1
429	-	ECs0849	15830103	1	928398	928532	2
429	-	ECs0850	15830104	1	928594	929292	3
430	-	ECs0852	15830106	-1	930334	931623	1
430	-	ECs0851	15830105	-1	929799	930275	2
431	-	ECs0853	15830107	1	931710	932750	1
431	-	ECs0854	15830108	1	932747	933901	2
431	-	ECs0855	15830109	1	933888	934643	3
431	bioD	ECs0856	15830110	1	934636	935313	4
432	-	ECs0857	15830111	1	935892	937913	1
433	-	ECs0858	15830112	-1	938104	939012	1
434	moaA	ECs0859	15830113	1	939409	940398	1
434	-	ECs0860	15830114	1	940420	940932	2
434	moaC	ECs0861	15830115	1	940935	941420	3
434	moaD	ECs0862	15830116	1	941413	941658	4
434	moaE	ECs0863	15830117	1	941660	942112	5
435	-	ECs0864	15830118	1	942248	942952	1
436	-	ECs0865	15830119	1	943160	943873	1
437	-	ECs0868	15830122	-1	946103	946864	1
437	-	ECs0867	15830121	-1	944865	946106	2
437	-	ECs0866	15830120	-1	943909	944865	3
438	-	ECs0869	15830123	1	946997	947407	1
439	-	ECs0874	15830128	-1	952339	953022	1
439	-	ECs0873	15830127	-1	951341	952339	2
439	-	ECs0872	38703893	-1	949612	951348	3
439	-	ECs0871	15830125	-1	948486	949619	4
439	-	ECs0870	15830124	-1	947369	948475	5
440	-	ECs0875	15830129	1	953239	954606	1
441	-	ECs0876	15830130	1	955214	957226	1
442	dinG	ECs0877	15830131	1	957510	959660	1
442	-	ECs0878	15830132	1	959688	960650	2
443	-	ECs0879	15830133	1	960791	961876	1
444	-	ECs0880	15830134	-1	962105	962365	1
445	-	ECs0881	15830135	-1	962630	962896	1
446	-	ECs0883	15830137	-1	963700	965982	1
446	-	ECs0882	38703894	-1	962972	963658	2
447	-	ECs0884	15830138	-1	966247	966651	1
448	-	ECs0885	15830139	1	966702	967709	1
449	-	ECs0886	15830140	-1	967706	969931	1
450	glnH	ECs0889	15830143	-1	971564	972310	1
450	glnP	ECs0888	15830142	-1	970767	971426	2
450	glnQ	ECs0887	15830141	-1	970048	970770	3
451	-	ECs0890	15830144	-1	972714	973217	1
452	-	ECs0891	15830145	-1	973516	974403	1
453	ompX	ECs0892	15830146	1	974756	975271	1
454	-	ECs0893	15830147	-1	975320	976903	1
455	-	ECs0894	15830148	1	977489	977956	1
455	-	ECs0895	15830149	1	977953	979071	2
456	-	ECs0896	15830150	-1	979129	980049	1
457	-	ECs0897	15830151	1	980268	981860	1
458	-	ECs0898	15830152	-1	982028	983293	1
459	-	ECs0899	15830153	-1	983445	984260	1
460	-	ECs0902	15830156	-1	986843	987742	1
461	-	ECs0903	162139708	1	987873	988535	1
462	-	ECs0905	15830159	-1	989463	990698	1
462	-	ECs0904	15830158	-1	988714	989463	2
463	-	ECs0908	15830162	1	991887	993725	1
463	-	ECs0909	15830163	1	993745	995283	2
463	-	ECs0910	15830164	1	995301	996221	3
463	-	ECs0911	15830165	1	996224	997135	4
464	-	ECs0912	15830166	1	997313	999661	1
464	-	ECs0913	15830167	1	999669	1000997	2
464	-	ECs0914	15830168	1	1001038	1001532	3
465	rimO	ECs0915	15830169	-1	1001998	1003323	1
466	bssR	ECs0916	15830170	1	1003536	1003919	1
467	-	ECs0917	15830171	1	1004030	1005145	1
468	-	ECs0918	38703898	-1	1005142	1005768	1
469	-	ECs0919	15830173	1	1006014	1007216	1
470	-	ECs0921	15830175	-1	1008079	1008675	1
470	-	ECs0920	15830174	-1	1007263	1008021	2
471	-	ECs0922	15830176	1	1008960	1010192	1
472	-	ECs0923	15830177	-1	1010233	1010517	1
473	-	ECs0925	15830179	-1	1011418	1012626	1
473	-	ECs0924	38703899	-1	1010603	1011418	2
474	-	ECs0926	15830180	1	1012710	1013246	1
475	-	ECs0927	15830181	-1	1013421	1015106	1
476	-	ECs0928	15830182	1	1015376	1015753	1
477	grxA	ECs0929	15830183	-1	1015783	1016040	1
478	-	ECs0930	15830184	1	1016200	1016487	1
478	-	ECs0931	15830185	1	1016471	1017193	2
478	-	ECs0932	15830186	1	1017254	1018156	3
479	-	ECs0933	15830187	1	1018244	1018720	1
480	-	ECs0934	15830188	1	1019071	1020183	1
480	potG	ECs0935	15830189	1	1020278	1021411	2
480	-	ECs0936	15830190	1	1021421	1022374	3
480	-	ECs0937	15830191	1	1022371	1023216	4
480	-	ECs0938	15830192	1	1023276	1023764	5
480	rumB	ECs0939	15830193	1	1023805	1024932	6
481	ulaA	ECs0940	15830194	1	1025212	1026555	1
481	-	ECs0941	15830195	1	1026577	1026897	2
481	-	ECs0942	15830196	1	1026909	1028390	3
482	artP	ECs0947	15830201	-1	1031603	1032331	1
482	-	ECs0946	15830200	-1	1030854	1031585	2
482	-	ECs0945	15830199	-1	1030131	1030847	3
482	artM	ECs0944	15830198	-1	1029463	1030131	4
482	-	ECs0943	15830197	-1	1028441	1029172	5
483	-	ECs0948	15830202	-1	1032549	1033064	1
484	-	ECs0949	15830203	1	1033688	1034929	1
485	-	ECs0950	15830204	1	1035039	1035494	1
486	-	ECs0951	15830205	-1	1035462	1035650	1
487	-	ECs0952	15830206	1	1035705	1036028	1
487	-	ECs0953	15830207	1	1036025	1036855	2
488	-	ECs0957	15830211	-1	1040443	1042161	1
488	-	ECs0956	15830210	-1	1039405	1040406	2
488	-	ECs0955	15830209	-1	1037964	1039394	3
488	-	ECs0954	15830208	-1	1036852	1037901	4
489	-	ECs0959	38703900	-1	1043274	1044926	1
489	-	ECs0958	15830212	-1	1042294	1043262	2
490	-	ECs0960	15830214	-1	1045070	1045969	1
491	-	ECs0961	15830215	-1	1046427	1047122	1
492	-	ECs0962	15830216	1	1047548	1049206	1
493	-	ECs0963	15830217	-1	1049203	1050195	1
494	-	ECs0964	38703901	1	1050310	1051425	1
494	-	ECs0965	15830219	1	1051422	1053368	2
495	-	ECs0966	15830220	-1	1053441	1053665	1
496	clpS	ECs0967	15830221	1	1053988	1054308	1
496	clpA	ECs0968	15830222	1	1054339	1056615	2
497	infA	ECs0969	15830223	-1	1057302	1057520	1
498	-	ECs0973	15830227	-1	1062162	1063127	1
498	-	ECs0972	15830226	-1	1060273	1062039	2
498	-	ECs0971	15830225	-1	1058551	1060272	3
498	aat	ECs0970	15830224	-1	1057805	1058509	4
499	-	ECs0974	15830228	1	1063672	1064166	1
500	-	ECs0975	15830229	1	1064301	1068329	1
500	lolA	ECs0976	15830230	1	1068481	1069095	2
500	-	ECs0977	15830231	1	1069106	1070449	3
500	-	ECs0978	15830232	1	1070540	1071832	4
501	-	ECs0979	38703902	1	1072071	1074515	1
501	-	ECs0980	15830234	1	1074526	1075143	2
501	-	ECs0981	15830235	1	1075145	1076008	3
502	-	ECs0982	15830236	-1	1076044	1076670	1
503	-	ECs0983	15830237	1	1076985	1078133	1
503	-	ECs0984	15830238	1	1078151	1079773	2
504	-	ECs0987	15830241	-1	1083252	1084109	1
504	-	ECs0986	15830240	-1	1080915	1083197	2
504	pflA	ECs0985	15830239	-1	1079983	1080723	3
505	-	ECs0988	38703903	-1	1084515	1086275	1
506	-	ECs0989	15830243	1	1086405	1087097	1
507	-	ECs0990	15830244	1	1087296	1088384	1
507	-	ECs0991	15830245	1	1088455	1089738	2
508	-	ECs0992	15830246	1	1089883	1090671	1
509	cmk	ECs0993	15830247	1	1090844	1091527	1
509	rpsA	ECs0994	15830248	1	1091638	1093311	2
509	ihfB	ECs0995	15830249	1	1093471	1093755	3
510	-	ECs0996	38703904	1	1093962	1096226	1
510	-	ECs0997	15830251	1	1096263	1098011	2
510	lpxK	ECs0998	15830252	1	1098008	1098994	3
510	-	ECs0999	15830253	1	1099031	1100263	4
510	-	ECs1000	15830254	1	1100315	1100497	5
510	-	ECs1001	15830255	1	1100494	1101240	6
511	-	ECs1002	15830256	1	1101394	1102287	1
512	-	ECs1003	15830257	-1	1102264	1103043	1
513	-	ECs1004	15830258	1	1103179	1103964	1
513	-	ECs1005	15830259	1	1103961	1105283	2
513	-	ECs1006	15830260	1	1105264	1105968	3
513	mukB	ECs1007	15830261	1	1105968	1110428	4
514	-	ECs1008	15830262	1	1110689	1112536	1
514	-	ECs1009	15830263	1	1112717	1113265	2
514	-	ECs1010	15830264	1	1113292	1113939	3
515	-	ECs1012	15830266	-1	1115365	1116453	1
515	-	ECs1011	15830265	-1	1113990	1115180	2
516	asnC	ECs1013	15830267	-1	1117056	1118456	1
517	-	ECs1014	15830268	-1	1118625	1119827	1
518	pepN	ECs1015	15830269	1	1120093	1122705	1
519	-	ECs1020	15830274	-1	1126409	1126984	1
519	-	ECs1019	15830273	-1	1125457	1126416	2
519	-	ECs1018	15830272	-1	1124315	1125460	3
519	ssuC	ECs1017	15830271	-1	1123512	1124303	4
519	ssuB	ECs1016	15830270	-1	1122748	1123515	5
520	-	ECs1021	15830275	1	1127331	1127879	1
520	-	ECs1022	15830276	1	1127962	1128663	2
521	-	ECs1025	15830279	1	1131278	1132258	1
522	-	ECs1026	15830280	1	1132706	1132903	1
522	-	ECs1027	15830281	1	1132863	1133426	2
522	-	ECs1028	15830282	1	1133392	1133961	3
523	-	ECs1029	15830283	1	1134239	1135249	1
524	-	ECs1030	38703905	1	1135423	1135965	1
525	-	ECs1031	15830285	-1	1135962	1137071	1
526	rlmL	ECs1032	15830286	1	1137315	1139423	1
526	-	ECs1033	15830287	1	1139435	1141342	2
527	-	ECs1034	15830288	1	1141472	1142725	1
527	-	ECs1035	15830289	1	1142730	1144370	2
527	-	ECs1036	15830290	1	1144382	1144930	3
528	-	ECs1037	15830291	1	1145186	1145353	1
529	-	ECs1039	15830293	-1	1146010	1147770	1
529	-	ECs1038	15830292	-1	1145423	1145941	2
530	-	ECs1040	15830294	1	1147956	1148408	1
531	-	ECs1041	15830295	-1	1148484	1149524	1
532	-	ECs1042	15830296	-1	1149881	1150390	1
533	-	ECs1043	15830297	1	1150609	1151238	1
534	-	ECs1045	15830299	-1	1153373	1153819	1
534	-	ECs1044	15830298	-1	1151201	1153363	2
535	helD	ECs1046	15830300	1	1153942	1155996	1
536	mgsA	ECs1047	162139803	-1	1156028	1156486	1
537	-	ECs1048	15830302	-1	1156582	1157244	1
538	-	ECs1049	15830303	1	1157417	1157830	1
539	-	ECs1051	38703907	-1	1158250	1159440	1
539	-	ECs1050	38703906	-1	1157875	1158192	2
540	-	ECs1052	15830306	1	1159535	1159813	1
541	-	ECs1054	15830308	-1	1160230	1160889	1
541	-	ECs1053	38703908	-1	1159810	1160139	2
542	-	ECs1055	15830309	-1	1161297	1162316	1
543	-	ECs1057	15830311	-1	1162604	1165075	1
544	-	ECs1059	15830313	-1	1165357	1165545	1
544	-	ECs1058	15830312	-1	1165169	1165360	2
545	-	ECs1060	15830314	1	1165812	1166117	1
545	-	ECs1061	15830315	1	1166119	1166304	2
546	-	ECs1063	15830317	-1	1166491	1166880	1
547	-	ECs1065	15830319	-1	1167022	1167177	1
548	-	ECs1069	38703909	-1	1167961	1168362	1
548	-	ECs1068	15830322	-1	1167742	1167933	2
548	-	ECs1067	15830321	-1	1167455	1167742	3
549	-	ECs1070	15830324	1	1168471	1168743	1
549	-	ECs1071	15830325	1	1168727	1169152	2
550	-	ECs1072	15830326	-1	1169359	1169814	1
551	-	ECs1073	15830327	1	1169893	1170984	1
552	-	ECs1074	15830328	1	1170991	1171737	1
552	-	ECs1075	15830329	1	1171759	1172529	2
552	-	ECs1076	15830330	1	1172545	1172958	3
553	-	ECs1077	15830331	-1	1173310	1174083	1
554	-	ECs1080	15830334	1	1174631	1174843	1
555	-	ECs1081	15830335	1	1175011	1175289	1
555	-	ECs1082	38703910	1	1175291	1176340	2
555	-	ECs1083	15830337	1	1176353	1176724	3
555	-	ECs1084	15830338	1	1176714	1177085	4
556	-	ECs1085	15830339	1	1177237	1178055	1
557	-	ECs1086	15830340	1	1178342	1178581	1
558	-	ECs1087	15830341	1	1178802	1179389	1
558	ileZ1	ECs5403		1	1179418	1179493	2
558	argN1	ECs5404		1	1179501	1179577	3
558	argO1	ECs5405		1	1179591	1179667	4
559	-	ECs1088	15830342	1	1180157	1182007	1
559	-	ECs1089	15830343	1	1182183	1182509	2
559	-	ECs1090	15830344	1	1182506	1183159	3
560	-	ECs1091	15830345	-1	1183364	1183678	1
561	-	ECs1094	15830348	-1	1184613	1184726	1
561	-	ECs1093	15830346	-1	1184144	1184611	2
562	-	ECs1097	15830352	1	1185676	1185912	1
562	-	ECs1099	15830353	1	1185861	1186205	2
563	-	ECs1098	15830351	-1	1185513	1185707	1
563	-	ECs1096	15830350	-1	1184947	1185480	2
564	-	ECs1100	15830354	-1	1186168	1186374	1
565	-	ECs1101	15830355	1	1187125	1187400	1
566	-	ECs1102	15830356	1	1187476	1187856	1
566	-	ECs1103	15830357	1	1187853	1188200	2
566	-	ECs1104	15830358	1	1188250	1189788	3
567	-	ECs1106	15830360	1	1190052	1191980	1
567	-	ECs5406	38703911	1	1191964	1192170	2
567	-	ECs1107	15830361	1	1192167	1193759	3
567	-	ECs1108	15830362	1	1193749	1195254	4
567	-	ECs1109	15830363	1	1195291	1195638	5
567	-	ECs1110	15830364	1	1195696	1195962	6
568	-	ECs1111	15830365	1	1196079	1196684	1
